Username (SteamID),Review
user_76561198185498354,"It's a shame that a game with such a cool concept gets to be one of the biggest cancers i've ever played due to the dogshit developers it unfortunately has. Pay2Win, crashing simulator, bugs after bugs. Everything bad you could think of, this game definitely has it. No wonder it went free to play, nobody would give a single coin to play this pile of shit.
 
EDIT: less than 1 minute after writing this review, i loaded the game and it crashed right on the load screen. Great game indeed."
user_76561198090255342,"Where to start, ISS was a crap game to begin with, low fps, and stability issues. this game just amplifies that. Oh but there are about 5 military grade guns in every house. so when you do log in finding weapons is a breeze. in short. to not buy this unpolished turt
"
user_76561198119530483,"At first, I didn't understan why so many people hated this game.

When I first launched it, it made me sign up for an account, it was a bit of an inconvenience, but not horrible.

I entered a server, and the loading time took around two minutes, so then I thought: ""Well if it takes this long to load, it must have stunning graphics. Right?""

No.

The tree's leaves looked smudged, the grass was just a single color, and the sky, wasn't that bad.

""Okay, maybe the character animations are good."" I said. 

Nyet

I took a swim, and the regular swim animation is fine, not very realistic, but fine. But then I pressed shift. You break into a buggy animaton where you become an unrealisticly amazing Olympic swimmer. The sound effects that go with it are also extremely annoying.

""Okay, once I find some itens, it'll be more fun.""

Nein

I wasn't able to find any items because I was obliterated by a guy half a mile away from me on top of a tower. ""Well shit!"" I say, ""At least I'll respawn instantly.""

Nie

You have to wait three minutes to respawn in a game you'll most likely die fairly often. If you want to spawn back in instantly, you have to use-

ECHHH

Just thinking about makes me sick to my stomach. You have to use... In.... Game.... Currency.....

At this point I'm so fed up I uninstall it as fast as possible.





10000000000000000/10 would uninstall again."
user_76561198024326228,"My experience with this game. Press play and long loading, press any tab and loading, create character and loading, search for servers and loading, enter in the server and long loadinnnnng. When I finally enter in the server I just live for 5 minutes and someone just shoot me for no reason and I died, and the game kick me out from the server to the main menu with a loading again and when revive the character guess what? Loading again. And after that if you try to play again starts all the loading fest again and after 5 10 minutos some random guy just kill you for no reason at all again. Every single thing you do, you have ""loading"". I can say at 90% of time I was looking to loading screens. When you finally enter, you get killed after 5 minutes or so. In ""beginner"" servers! I saw so many loadings even when I go to WC loading! If you like a ""loading simulator"" this is the right game for you. I play at max like 10 or 15 minutes. I try to play the game 3 times and I always died after 5 10 minutes. This game is frustration, not fun. The game is horrible in all ways. Bad graphics, horrendous lag and frame drops while playing, you spend most of the time doing nothing, just walking and wondering around with not objectives and story at all."
user_76561198242097686,"let me tell you one thing, the game crashes only when you : shoot pistols, shoot, throw grenades, put dont riot shield, disconnect from the server, join a server, kill a zombie, jump on a zombie, kill a player, slide down a mountian, go in a car, go out of a car, crouch, jump on something, prone or just moving..."
user_76561197995823838,"Less hackers but I farmed so hard to get a viechel and got instant discconnect while driving. Annd reconnect to the server is glitched. freaking ask me for password to recon, got so pissed had to delete the game ;C

was gonna put $ into the game to make it better"
user_76561198082104074,"Campers,campers and more campers everywhere.I am a fan of zombie movies or serials but this game is not even close to show the player a real zombie infested world where you have to survive.
The worst thing you have to survive are the bunch of campers who will use everything and every trick at their disposal to farm,kill or camp you.
It's more like a player survival not zombie."
user_76561198020730890,"Should be renamed the crashZ or code error 06 or code error 08, cos you see more of that than game time if you can log in and move past the 'starting updater' or 'one moment please'

connections very poor to servers if you can connect.

good game when it works"
user_76561198021186338,"The game has potential however it has severe issues with disconnections.  This is a warning to all players:  Do not spend ANY MONEY on this game as they didn't take into consideration those that paid what happens when you lag out when you have a vehicle.  I am on Alienware 15 with a cabled connection and this game has disconnected me at least 3 dozen times.  (2) times I lost vehicles on the 100 player PVE server because of this including countless hours of play with the armor and weapons to find out another player loots it.

I have also purposely LOWERED the resolution of this game to medium thinking it may help but to no avail.  The $5 is pretty much a burn donation meaning better to just spend it in a fireplace.  

Also, note that the PVE servers they provide is pretty much (1) for 100 players.  The rest are for those nice individuals that spend their money to provide the other users with at least a hope enjoyable experience.  Without that support, how could a game like this really support the paying users what they actually want?  Also, this game in some 'areas' does not allow you to purchase a server.  Ironically, when I 1st started, I was thinking of creating a server for others and my friends to enjoy as the other servers were either 10/10 or the (1) server 100/100.

For those that have not experienced what I have been through, ask yourself why is it that you do not see OTHERS driving on the 100 player server...... very simply, you lag out, you lose your vehicle to another.  If you are lucky to get on a 10 player server, at least you have a chance to get it back IF YOU CAN GE BACK ONTO IT!

To the programmers of this game.  Excellent graphics and artistic work.  Beyond that, without these exception issues (game crashing) and even recently the post about the new emergency update, its like selling a car without a steering wheel and tires.  What is the point?  Perhaps you should address the audience of people that have paid and ensure this doesn't happen.  A game like this with social media can make or break what this game could possibly be.

Thank you for all your time.  The $5 is gone and so be it.  I do not want a refund but I do expect any company would have the compassion for those less fortunate to get them the customer service and expectations what any paying customer would ask for."
user_76561198150414480,You really should rethink the spawning and making the toons GLOW BRIGHT ASS GREEN. It just make you a giant target/ beacon to be hunted when spawning at dusk or night time. Hell if you have enough field of vision being elevated you can see new spawns in the forest during the day with a scope outside the cities. IT's LIKE HEY IM SPAWNING HERE! GIMMIE 30 SECONDS FOR MY RESPAWN SHIELD TO FALL OFF AND YOU CAN UNLOAD AN ENTIRE CLIP OF 552 AMMO INTO MY BACK. When I just spawned 50 seconds ago and the dude just tracked me till the shield fell off.......... Real shit and down fall to this game.
user_76561198152649489,"Full of Hackers, Spawn zone always camped, lose all gear on death. No fun if you keep getting spawn killed wait 4 mins to log back in to be killed while loading back in."
user_76561198070218954,"I got ban after i was killed by a hacker...  their anti cheat is a fail, good game but the developper dont care about the community so dont play you will be ban ... I am very disapointed I hop this game will close"
user_76561198129673078,"Ok first of all, I find this game very enjoyable mostly because i have other friends that i can play with. You can collect items and just absolutely rule bigginer servers or you can use begginer servers to your advantage and collect really good items and and head into official servers so you have better guns that you can use to kill harder enemies. PVP servers are joke, mostly because you have pro players that have op sniper rifles and dominate your ass. i would like it alot if the developers would add an option that would allow you to sell your scavenges items that you dont need. That pale white zombie that is as tall as shaquille o'neal needs to be nerfed please. That really annoys me once you get to a base and loot it then find that thing there and have to waste all of youre mags on it that is quite annoying. Overall its quite a steady game which i enjoy playing with my friends and i defintely recommend it to anyone who enjoys wasting a few hours with youre friends on this game."
user_76561198149667067,"this game looks super cool, but i cant play it because it takes 10-15 minutes to load a game, and when it finnaly loads, it disconnects from the server. is there a fix for this issue? please i want to play this game, it looks really cool."
user_76561198021745288, please fix this broke ass game. You need to fix the issue where if you get your car stuck you cannot exit. WTF is that anyway. Also you need to fix the fact that if you fall in between a barricade and a sandbag like the set up in Caliwood near stadium in military zone with super zombie. There are so many other little things like this that have been adding up lately and making for a horrible gaming experience. I have been playing infestation for a long time now. you guys are doing a lot better than the other losers thats for sure. I have lost too many spawners to these bugs its bullshit.
user_76561198225953896,"I was positively surprised by this game. I download and test out F2P games as soon as they get released on steam, and usually I delete them 20 minutes after starting, as they mostly suck. Wasn't the case here, I very much liked it, even recommended it to my friends. It's like a f2p version of DayZ, but it's even better in some ways. Of course, there are tons of things to fix.

First of which will be the bugs. It's really buggy. Like for every 1 hour of gameplay, the game would crash and kick me at least 1 time. I have absolutely no explanation why, it just happens, and it happens to everybody, not just me. Also sometimes when you join a server it would immediately disconnect you for no reason, and you'll have to reconnect after. It's kinda annoying. Another thing that could be fixed is the fps drop. My PC covers the game on recommended settings entirely, yet even on low graphics I get FPS drops to 10 fps. 

It would be fun if the developers introduce a way to build bases in the game, that would be it much more fun, the way it's in Rust. We already have barricades, but it's not the same. It would be amazing if you could build your own settlements and install spawning points there. More vehicles could also be useful, permanent of course. It's annoying to lose expensive stuff and having to buy it all over again, dunno if it's that way with the current vehicles, still can't afford one.

Other than that, the game is very fun.  One of the small amount of F2P games which aren't P2W, money is purely for cosmetical reasons and some boosts, which you can obtain even with a F2P account. I hope they keep it that way and don't ruin it. Also the weapon arsenal is HUGE! You can also customize your weapons and add gadgets and skins. They made it in a very professional way without ruining the RPG elements, but still maintaining a realistic combat.

The community is growing by each day, it has just recently surpassed DayZ's numbers, when speaking about active players.

Overall, it has some issues, there are things that can be improved and added, but if you are unsure whether or not to download it or not, TRY IT! You won't regret it!"
user_76561198214094857,Reminds me of Romeros Aftermath. I loved that game so much so this a great game with great memories. Also the variation of types of zombies is cool.
user_76561198170365929,"spawns into game to trys to play... Gets spawned killed.
Ok bad spawn tries again on another server. Gets sniped after taking one step.
2 in a row ok 3rd time the charm. Fucking run into group of 3 guys ofter my first few steps get killed. im done dont play this shit game."
user_76561198186003728,"~~OLD REVIEW, TAKE IT WITH A GRAIN OF SALT~~
It's a good game, with pros and cons.
Pros:
[list]
[*]Good AntiCheat(RIP MLG AC), unlike VAC -_-
[*]There are lots of weapons to get
[*]Kinda RPG like XP system
[*]Pretty big maps if you like exploring, small if you like PvP.
[*]HUGE market
[*]Can easily hop in a game
[*]Battle Royale is basically free H1Z1: KotK.
[*]Fun with friends.
Cons:
[*]A teensy weensy bit Pay2Win(skins are VERY VERY VERY rare to find; expensive to buy with GC)
[*]WAY too buggy(getting randomly disconnected; killed while connecting; couldn't connect; kicked for being suspicious etc)
[*]God damnit just WHY? If you are a begginer at this game you CAN NOT get good items. In every good zone(like Clearwater) there are freaking Snipers. I understand the weapon and that people use it, but c'mon. Not every city.
[*]WHY ARE THERE SO FEW SERVERS? ~ 20 servers for begginers? There are kinda lots of player on this game, most of them starters, not veterans. Also most players play on begginer servers. Without lots of servers, the ones there would be almost full... I mean it's a lot. You can't really find a server with < 30 players. And that is a lot. Even for a big map. Most would just camp in cities so RIP cities.
[*] Last but not least, please tell me, WHY IN THE ACTUAL MOTHER OF CHRIST IS THERE A RULE WHERE YOU CAN'T PLAY ANYTHING OTHER THAN BEGGINER IF YOU DON'T HAVE x+ HOURS?
[/list]
TL:DR; It's a good game with lots of potential, even good right now, but not the best. I give it a 7/10, but will gladly up that if more servers were added/the hour rule was removed/connection bugs were solved.

Edit(like 3 years later)- was heavily biased when I wrote this. The game is pretty mediocre in hindsight, so yeah."
user_76561198145981218,"Great game!

I played 1 hour on a begginer's server so I can join the battle royale. The most boring hour in my life, the servers are empty, few zombies and very weak, no cars(or I didn't find one).
After that I joined the battle royale...the ultimate clown fiesta.

It reminds me of the early days of H1Z1, but worst and for poor people.
I'll go back to my cave and play HuniePop"
user_76561198068847526,"  To answer the question if this game is worth downloading, my answer would be yes and no.  Let me start by saying this game isnt perfect, nonetheless it is worth downloading, who doesnt want a free game that anyone can download and play with their friends.  now for the bad part of this game, this game does tend to either kick you out every once in a while, and crash randomly, also this game has devs that dont really solve the problem.  this game had great potential but after downloading it and playing at least an hour it is a very fun game if you know how to play.  I think most people who write negative reviews honestly suck at the game, just like in real life they tend to blame any blemishes of this game but fail to realize that this game is not a simulation.  People try to compare this to day z and h1z1, the game is far from it.  So if your interested in downloading this game i suggest you download it with an open mind and not try to compare and contrast to other games.  

  A few pointers to people who just started and who are currently having trouble having a good time, i suggest you start in a server with less people.  The fewer people the better, only because you can get loot and only have to worry about zombies, also i suggest you do scavenge citys and log out, this game is bogus and lets you exit the game with all of your loot and be able to store it so when you get back on you can loot the same city and repeat the process soon you will have so much loot in your inventory that it wont matter if your character dies."
user_76561198035680216,"Bullshit game, cant properly make spawns, everytime i spawn i manage to spawn right on top of someone who chases me down till my shield is down and just kills me, even if i create a new character the same shit happens, and im blowing through igc respawning, fuck this game
"
user_76561198005153694,"I give the game 1/10 because it is unplayable as it is....... every 5-10min you have crash, dc or get kicked from server, the anticheat is garbage and hackers are roaming free(like 80% are cheating), sadly the devs and most mods are just trashtalking everyone who trys to point out problems or help them to improve their game.

The game wasen´t allways in such a bad state, so 9/10 for the Game how it was long ago but constant wiping things out of peoples inventories, which they traded or bought with real money and useless updates which make the game crash all the time got it down to 1/10

I really don´t recomend this game to anyone exept you want to cheat........"
user_76561198058429834,"Although you may find some fun in playing with your friends, I assure you that the problems you will encounter will stack up quickly. First being that if you click anywhere off the screen, which does not lock the mouse to the window, the game will crash and, if you don't stop the application, you can still die and lose your items. Second is enemy attacks make no sound and your character has no reaction, so you'll probably die without even knowing it. Third, you spawn in semi-random areas that do not guarentee safety, even though you have spawn protection. A majority of spawing will involve you being either surrounded by zombies or killed by snipers who are waiting. These primary issues do not take in the fact that the physics are terrible and the graphics are usually flat textures, even when set to high. I would not recommend this game to anyone no matter how popular they say they are."
user_76561198308601193,"This game is decent. I'll explain in pros and cons:

Pros:
PvE and PvP servers actually work
Vehicles
Large map
Variety of guns
Multiple zombies in one area
Easy to understand
Variety of characters

Cons:
People camp spawns in PvP
No lootable crates
Only 3 types of vehicles
Have to pay in order to get different characters
Can have your car blown up with you in it
People can steal your car even if you got it with your own money
Crafting system not implimented (YET)
Needs Better graphics

I do recomend the game to a certian extent. If you like to run long distances to get to places then play this game."
user_76561198053862446,"I've only played for like an hour and I already know it's absolute garbage.
[u]Pros[/u]
[list]
    [*]The swimming animation looks funny
[/list]
[u]Cons[/u]
[list]
    [*]Having to wait three minutes as a penalty for dying once is beyond stupid when both NPCs and other online players are trying to kill you.
    [*]The map is way too open and spread out, you'll most often be running for extensive amounts of time to wherever you need to go (whether or not you can eventually get a car or something like that is beyond my knowledge, I kept on friggin dying before I could make any significant progress in that regard)
    [*]Microtransactions up the butt, as if anyone wants to succumb to this ""premium account"" BS
    [*]The main menu is very disorganized and confusing to navigate
[/list]
I dunno, I could probably come up with more cons had I spent more time with this but I can't be bothered to put myself through any more of this awful game, so consider that a con in itself. These DayZ/Rust/H1Z1-esque survival games need to stop because honestly it's ridiculous how incomplete they feel."
user_76561198192656667,"Вы знаете что такое оптимизация? Да ? А я нет. Даная игра находясь в категории ""Бесплатные"" имеет и плюсы и минусы.
Начну пожалуй с плюсов:
1- Донат не решает ничего.
2-Топ лут можно собрать за пару часов игры.
3-Огромные количества лута,разнообразие оружий
4-Скины.Данное ввидение игру никак не портит,но мне кажется лучше бы занялись минусами.Да и сами скины просто радуют глаза.Но и покупать их ненужно.Можно побегать по локации и налутать кейсы со скинами.
5-Машины.В этой игре есть транспорт.Его хоть и немного (1-3)шт.Благодаря им можно съэкономить время,нервы и тд.
6-Ранообразие . Различные режимы,Battle Royale,PVP?PVE,режим Крепость. Вообщем можно выбрать режим под себя.
7-Античит.Каждый час на серверах банится от 2-10 человек. MLG ANTICHEATS-в данный момент лучше чем античит VAC от VALVE.Это весьма радует.
8-Инвенты.Это очень радует.Инвенты происходят чаще, чем VALVE выпускает кейсы (а кейсы они штопают частенько).Чего стоят супер зомби.
9-Комюнити.Это когда русских на серверах так мало ,что приходится радоваться каждому русскому игроку на сервере.
Минусы:
1-Однообразие.Который раз разработчики перезапускают эту серию игры?Они просто мусолят эту игру не делая ее лучше.(Но это не точно).
2-Оптимизация.Постоянные вылеты,нестабильное соединие с серверами,плохая оптимизация всей игры,так же иногда происходят странные вещи(Если можете то посмотрите несколько скриншотов у меня).
3-Графика.Ну можно было приподнять графон.А понимаю что в данной игре это не особо нужно,но всё таки где картинка лучше?Максималки или минималки?Ответ очивиден.
4-Бег.ПОЧЕМУ ТАК МЕДЛЕННО ПЕРСОНАЖ БЕГАЕТ,ГОСПОДИ ЗА ЧТО!!

В общем плюсов больше,но и остонавливаться на достигнутом разработчикам не стоит.Есть многое что нужно доработать,добавить,пофиксить.Единственное  пока что мне нравится это античит.Он банит постоянно!И причём очень часто!
В общем несмотря на плохие отзывы,я могу порекамендовать данную игру,да есть минусы,да они может и очень усугубляют её.
Но запомните!ПОДЪЕХАЛ В ЛОКАЦИИ И ЗАБИРАЙ МАШИНУ,ИНАЧЕ ПРОЕБЁТЕ ЛИБО 150К,250К ИЛИ 500К!
 

English
You know what is optimization? Yes ? And I'm not. This game being in the category of ""Free"" has its pros and cons.
Perhaps I'll start with the pros:
1 - donut does not solve anything.
2-Top loot you can collect in a couple of hours of the game.
3-the Huge amount of loot,variety of weapons
4-Skins.This weenie the game does not spoil,but I think it would be better to cons.And the skins just pleasing to the eye.But also to buy their junk.Can be run at locations and salutati cases with skins.
5-Machine.In this game there is transport.Though few (1-3)PCs. can you help them save time,nerves and so on.
6-Raznoobrazie . Different modes Battle Royale,PVP?PVE mode Fortress. Generally, you can choose the mode for yourself.
7-anti-Cheat.Every hour the servers will be banned from 2-10 people. MLG ANTICHEATS-at the moment better than VALVE's VAC anti-cheat.It is very happy.
8-Leave.It is very pleasing.The leave happen more often than VALVE releases the case (and the cases they darn often).What are the super zombies.
9-Komyuniti.This is when the Russian servers are so few ,that we have to enjoy every Russian player on the server.
Cons:
1-Monotony.Once again the developers restart this series of games?They just procrastinate, this game is not making it better.(But not sure).
2-Optimization.Constant crashes,unstable coedine servers,poor optimization of the game,so sometimes strange things happen(If you can view a few screenshots I have).
3-Graphics.Well, you can lift the graphics.But understand that this game is not really need,but still where is the picture better?Maximum speed or minimum payout?Response ochividen.
4-Run.WHY SO SLOW THE CHARACTER RUNS,LORD FOR THAT!!

In General there are more pluses but also to ostanavlivatsya on our laurels developers is not necessary.There are many things that you need to modify,add,fix.The only thing I like is cheat.He bans all the time!And very often!
In General, despite the bad reviews,I can porekomendovat this game,Yes there are downsides,but they can really aggravate it.
But remember!DROVE TO LOCATIONS AND TAKE THE CAR,OTHERWISE YOU'LL FUCK UP OR 150K,250K OR 500K!
Comments: 1"
user_76561198026990714,"DEAD revive in xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx minutes or buy some crappy worthless ingame value to continue.... to the next server as well. lol ggwp

music is as gay as it could be"
user_76561198015779520,"They keep saying they patch the game, Yet the game freezes, log back in your dead and all your loot is gone.  The buggy you bought, the sniper rounds you bought all gone."
user_76561198084845682,"Wow! this game for a free to play is pretty amazing of coures theres lag and such but what game dosent have that. This is a game that feels alot like a H1Z1/DayZ hybrid and it works. There is a subscription they offer its like $2.50 a month for the lowest pack or up to $10 for the best pack and thats strictly up to you if you want to buy it. 

       You can go thru the whole game and still have as much fun as the next guy just no premium severs but who needs those am I right. But with that being said for a free to play zombie survival game you cant go wrong so I give this game a cool 7/10 it is GOOD!"
user_76561198241029248,"My review of Infestaion: the new *killed*
-Join game near the airbsae
-only have a gun with exactly 0 bullets
-start walking to city
-zombie
-more zombie
-run
-make it to city
-start climbing buildings
-see another person
-epic firefight
-kill them
-start to loot
-dead
bueatiful"
user_76561198335996959,Shattered skies is free to play on there public website sadly not on steam because steam does not allow them to change it make shattered skies great again http://forum.playshatteredskies.com/ that is official website. It is a massive surviving pvp type of game.
user_76561197998973083,"O jogo é divertido quando jogado com amigos, bem bacana, porém ele vem de uma engine não muito boa que possui muitos bugs que causam crashs e dc's aleatórios, mas isso não me impede de me divertir. Se caso a ideia desse jogo fosse levada para outra engine, ou mesmo bons programadores conseguissem ajustar essa seria definitivamente um jogo excelente, o skill gap é alto,  você tem que ser bom para matar no jogo, o premium é barato, e aluguel de servidor fica extremamente barato quanto repartido com seus amigos para lootear, sem contar os eventos que eles proporcionam ocasionalmente dando uma diversão à mais, exceto as árvores de natal que causaram varios problemas com todos. :)              Good game, Not Pay to win GG"
user_76561198136225235,"This game has a very steep learning curv and it dosent help when higer level players with lots of experience playing the game camp the looting areas in the beginner servers. the fact that there is some kind of heros and bandits system is very strange because everyone shoots on sight, bandit or not. the community on arma 3 exile, breaking point and wasteland are lots better. 

the game feels like its still alpha. has jerky controls, has 3rd person view which breaks immersion and used to cheat. your enemys will often glitch their guns through walls and shoot leaving you unable to shoot back because u cant hit them. people will often jump around which makes it hard to headshot them. jumping requires no stamina!

but at least ist not pay to win.
its pay to skin!
and it has good fps.

its very sad to see advanced players joining beginner servers and killing new players to feel better about themselves."
user_76561198018532676,Absolute garbage game played it for over a year no progression Devs just spawn in 1000 of items for certain players. No progression on the game at all no patches. No fixes nothing at all really. Minor bugs takes months to get barely fixed.
user_76561197999753914,"*** Edit****
I have removed this game from my library as it kept asking for me to turn off my firewall and anti virus and I will not them off for any game.

Ok where to start, I do have to say this game is fun, yes it still has a few bugs in it and yes it take time to move around from place to place but over all its a fun game and more fun with friends. 
I like the skill tree aspect as it can help your player survice more. yes there are people onthe servers that shoot you on sight but most open world games for multi player are like this.
but at the same time there are a few great players out there that will help.
it has servers for people just starting to play and then once you hit the limit on the noob servers you then move to the normal servers.
they Dev are working on the games all the time tring to fix things so all the people making bad comments are either just bad players or just don't understand that the Dev are doing the best they can and it take a lot to make a game like this.
I would recommend this game to anyone that likes openworld, zombie games.
yes it a bit rough right now but the game has a lot of potential to become great. 
don't be fooled by any review's by people that don't put anytime into the game if they have less then 5 hours playing then they havn't given the game a chance.
my Over all review is get the game have fun thats whta games are for, give the Dev feed back about what is good and what is bad and give them time to fix things."
user_76561198136423313,It crashes very often but if that was to be fixed it would make the number of rage quits go down but besides that it is a playable game (until it crashes every 15-20 mins )
user_76561197979798776,"Tras jugarlo bastante, puedo admitir que parece interesante. Hasta que te das cuenta que es un juego de caza al respawn. Según sales te matan, da igual el sitio, da igual el servidor. Y teniendo en cuenta que empiezas ""a pelo"" es muy triste. He tenido buenos momentos. Pero las zona de bosque están muy muy abandonadas, no hay nada, no hay nada que hacer, son zona de paso. Y las zonas de ciudad son interesantes, salvo por el detalle de respawn. Que es algo enervante."
user_76561198002524967,"Free to play game, which could be a great excuse for its flaws. This game brings a gameplay feeling like no other game, I've been around since alhpa version of it's first release from the former developers. I must say this is absolutly a addticing game. Yes, like many other game it has problems, bugs, crashes, cheaters, etc. Cheaters was the wrost problem during the first versions which has been improved since new anticheat systems but the crashes and bugs are still many. If these problems are eliminated I think this is the most intense and high value gametime game there is on the f2p market of the firstpersonshooter survivalgames. I am hooked since day one and I still get adrenaline rushes from a intense pvp fight where you come out the winner because you out smart your enemies.

Some balance and tweaks are needed to fulfill everyones needs but overall playing this game with a couple of friends has the moste awesome game experience there is.

As a community and a close conversation with the developers this game can only grow and become better."
user_76561198200635095,"I can't learn any thing about the game since i just start even when you just response from dead u get kill instantly.
They don give us like PVE server to walk around and see. Not a single chance given in game just."
user_76561198100870823,Can't even play the game. Friend tried to spawn in and was killed immediatly. once you die you have to wait for 2 minutes to even respawn and after you respone you have to wait another two minutes just to even get back in the server. Don't even bother playing the game because you are limited to 12 hours of free gameplay until you have to pay for a suscription that's not even worth it.
user_76561198016859696,"I have around 140 hours of gameplay at this moment. I recommend this game but only for first 72 hours of gameplay. I will elaborate.
When you start you are left with some food, flashlight and small backpack. After that you start scavanging villages and cities on map. You collect items, kill zombies and you stock your global inventory with weapons, ammo and other stuff. Global inventory functionate like a bank. You deposit items that nobody can take and you can access them from the lobby or in settlements on maps. 
After a while, or just instantly, you notice that other players are mostly open for PVP and will probably shoot you. So you have to be careful and sneaky around the map. 
First 72 hours you can access beginner servers, after that you can't play there anymore. There are official servers that are almost the same as beginner servers.

That being said I will elaborate why I decided to quit this. 
I played this with 3 other friends and we were running around map from town to town and we scavanged places and fought with zombies and people. It was a masterpiece of the game for us. We really have got into it. It was so realistic and great for us. After I reached 72 hours of gameplay beginner servers became locked for me and I wasn't able to access it. So we started to play on official servers. 
OFFICIAL SERVERS are something terrible. This game is supposed to be open world pvp.. but it is not. It is open world, but PVP are only in several zones.. like 3-4 hot-zones that people on server visit. Nobody scavanges anymore at that point. You can travel across the map and you won't find a single player on your adventure. But as you come closer to one of those hotzones you start hearing countless snipers. And then you die before you stepped there. It is simply what this game is like. Beginner servers are supossed to be for beginners but they are not. So many people camp other newbies because they can. But on official, nobody travels around the map. If you want to fight you have to go into those hot zones and you will probably get camped by players who are already inside the city. 

Fight versus players is farce. Jumping around or hiding behind riot shields with snipers.. it is terrible. It feels like some childish carnival. 

tldr;
If you want to play open world pvp zombie survival game, I do recommend it but for first 72 hours. After that forget it. 

I made my review before when I played on beginner servers and it was awesome. Now, after you leave beginner servers this game is just not the same. It is awful. And devs said they care about players and their opinions on this game which isn't true. I posted on forums about this beginner-official server issues and they just ignored it. 

Btw, countless dcs, some hackers, stupid jumping around the riot shields, too many servers with too few players on servers. 

Game is good, but devs managed it so poorly."
user_76561198167101392,"There are a lot of errors during the game and it bounces.
And if you die in the middle of a bump, everything will fly away.
Compensation is also not allowed.
I enjoyed it but I was disappointed in running the game.
I will never enjoy your game again.
Fuck you."
user_76561198083478857,"played the original from day one even bought it from the original infestation website , when that game died off because of too many hackers and bugs i gave up on infestation anything , but playing this new release and knowing how the game used to be in the past this game is the most ! stable it has ever been out of all the releases and less bugs than the last few years that I actually enjoy playing it with friends again as long as they keep the cheaters away from taking over the game im sure this game will become even more popular now that things are more stable."
user_76561198042233832,"basically a copy and paste of The War Z, Also known as Infestation survival stories. itd be nice if they gave the people that purchased the game originally some kind of GC set or something since we previously bought it and these aholes decided to abandon their original game, but here it is again free to play. 
Reason i do not recommend : too many hackers, too many spawn killers, not enough updates, everythings the same as it was like 5 years ago other than now its free to play and california map is here
reason to play: if you like to kill zombies and explore and loot, its a good game if you buy your own server and prevent anyone from joining."
user_76561198041148162,These guys These new devs got it right the other devs released this and didnt give a fuck what people thought i gotta hand it to these new devs they did quite a good job a little trial and error you know there can be some inprovement remove the respawn time and fix the server issues thats all
user_76561198051104745,"Quickly getting boring, zombies are to weak...
There is one simple thing to get rid of zombies, attack them im melee, just kill 4 of them and you get eough cash (600) to get the knife from the store, the its just walking to them and stabbing 3 times, and if you circle around them they will miss you approx. 95% of the time...
For encounters of the other survivors (players) just take a rifle and a snipe with you and you are fine...
Further within 1,5 ingame ours i could have gathered over 30 guns for my global inventory, meaning 5 snipes, various SMG and around 10 kind of rifles and suitable ammo in the hundreds.

Its way to easy to survive, you dont even have to look for food, beacuse of killing zombies you get enough to buy it in the marketplace..."
user_76561198361650048,"game is getting better, but it take so much time for small improve.
skins are way to keep game up but, they're terrible, looks like created in paint totally not accurate to SURVIVAL game.
Survival mode needs more improvements, open world( aka pvp and items farm) is not the way that game shoudl go with.

for solo players 5.5/10
playing with friends 7/10"
user_76561198176230815,"game constantly crashes, and you constantly loose you items from the crashes, the devs of this game give priority to streamers and discriminate against anyone not promoting there product . they also make major changes to the game that effect the economy and they tell the streamers days in advance so they can ""cash out"" this again is treating non streamers different to the consumers, they have outrageous game rules including one where they claim to ban you from the internet if you breech term 17, they breech consumer law by stating they will ban any person who applies for a refund  of in game purchases on all accounts they own (even if for valid reasons) , they also claim macroing is banable , they ban regular players but when streamers do tutorials on macroing this game they refuse to ban them, all in all if you download this don't expect to be treated fairly by the devs or support if you don't stream and expect the game to crash at least every 30 minutes, worse bit is when it crashes it leaves you in world and you will always be dead and loose all your gear upon re-log"
user_76561198093626977,"Fix this fucking game. all it is, is disconnections and crashes. When I get a good kill the shit says item being saved then I can't pick it up. Don't release a game that's worse then DayZ waste of my fucking time."
user_76561198071455093,"Game is incredibly laggy. Tried to start on several different servers to no avail. After 15-20m of server hopping just trying to get into one, I finally managed and it was so glitchy that everytime I moved, the entire screen would freeze. Got attacked by a zomie, was unable to defend myself and died. And then the loop repeated, being unable to find a server that would even let me play. I kept getting msg (Disconnected From Server)."
user_76561198095093908,"the game has really improved! i love it overall the gameplay and the new stuff. 
but for now the vehicles? are not available for me yet not sure maybe it applies to all players. 
and for those who have trouble connecting try uninstalling REALTEK audio driver that works for me. 

but suddenly i got banned for no good reason..... the only applications i got was bittorrent. so whats wrong? that i wouldn't know. plus i had good time grining in this account so its kinda sad to let it just banned."
